key,translation,locale
mail.order.shipped.footer.text_line_2,Dein Food Shop,de_DE
mail.order.shipped.footer.text_line_2,Your Food Shop,en_US
cart.item.remove.confirm,Are you sure that you want to remove this item?,en_US
cart.item.remove.confirm,"Sind Sie sicher, dass Sie diesen Artikel entfernen möchten?.",de_DE
cart.voucher.remove,Remove,en_US
cart.voucher.remove,Entfernen,de_DE
cart.vouchers.clear-all,Clear all,en_US
cart.vouchers.clear-all,Alle entfernen,de_DE
cart.voucher.apply.failed,Your voucher code is invalid.,en_US
cart.voucher.apply.failed,Dein Gutscheincode ist ungültig.,de_DE
cart.voucher.apply.successful,Your voucher code has been applied,en_US
cart.voucher.apply.successful,Ihr Gutscheincode wurde angewendet,de_DE
cart.voucher.apply.non_applicable,The voucher code is invalid,en_US
cart.voucher.apply.non_applicable,Der Gutscheincode ist ungültig,de_DE
cart.item.bundle.description,Items in the bundle:,en_US
cart.item.bundle.description,Produkte in diesem Bündel:,de_DE
bundle.title,Bundle includes,en_US
bundle.title,Bündel beinhaltet,de_DE
checkout.summary.item.bundle.description,Items in the bundle:,en_US
checkout.summary.item.bundle.description,Produkte in diesem Bündel:,de_DE
customer.order.bundled_items,Produkte in diesem Bündel:,de_DE
customer.order.bundled_items,Items in the bundle:,en_US
customer.order.options,Produktoptionen:,de_DE
customer.order.options,Product options:,en_US
cart.item.option.description,Product options:,en_US
cart.item.option.description,Produktoptionen:,de_DE
cart.item.sku,SKU,en_US
cart.item.sku,SKU,de_DE
checkout.summary.item.option.description,Product options:,en_US
checkout.summary.item.option.description,Produktoptionen:,de_DE
invoice.order.address.billing,Billing address,en_US
invoice.order.address.billing,Rechnungsadresse,de_DE
invoice.order.address.shipping,Shipping address,en_US
invoice.order.address.shipping,Lieferadresse,de_DE
invoice.header,Invoice,en_US
invoice.header,Rechnung,de_DE
mein.markt.label,Mein Markt,de_DE
invoice.order.number,Order reference,en_US
invoice.order.number,Nummer,de_DE
invoice.customer.number,Customer reference,en_US
invoice.customer.number,Kundennummer,de_DE
invoice.created.at,Invoice date,en_US
invoice.created.at,Rechnungsdatum,de_DE
invoice.order.item.sku,SKU,en_US
invoice.order.item.sku,SKU,de_DE
invoice.order.item.product_name,PRODUCT NAME,en_US
invoice.order.item.product_name,PRODUKT NAME,de_DE
invoice.order.item.quantity,QUANTITY,en_US
invoice.order.item.quantity,ANZAHL,de_DE
invoice.order.item.price,ITEM PRICE,en_US
invoice.order.item.price,EINZELPREIS,de_DE
invoice.order.item.price_total,ITEM TOTAL,en_US
invoice.order.item.price_total,GESAMTPREIS,de_DE
invoice.order.grand_total,GRAND TOTAL,en_US
invoice.order.grand_total,GESAMTBETRAG,de_DE
invoice.order.tax_amount,Incl. VAT,en_US
invoice.order.tax_amount,Inkl. MwSt,de_DE
invoice.order.expenses.total,Shipping costs,en_US
invoice.order.expenses.total,Versandkosten,de_DE
order.bottle_deposit,Your deposit return,en_US
order.bottle_deposit,Deine Pfandrückgabe,de_DE
order.bottle_deposit_invoice,One-way deposit return,en_US
order.bottle_deposit_invoice,Pfandrückgabe Einweg,de_DE
invoice.company.address,Spryker Systems GmbH<br/>Julie-Wolfthorn-Straße 1<br />10115 Berlin / Germany,en_US
invoice.company.address,Spryker Systems GmbH<br/>Julie-Wolfthorn-Straße 1<br />10115 Berlin / Germany,de_DE
invoice.company.bank.information,Bank Name<br/>IBAN 1234 5678 9123 4567 89<br />BIC 12345678<br/>Handelsregister ABC123456<br />Steuernummer 12/345/6789,en_US
invoice.company.bank.information,Bank Name<br/>IBAN 1234 5678 9123 4567 89<br />BIC 12345678<br/>Handelsregister ABC123456<br />Steuernummer 12/345/6789,de_DE
invoice.company.contact.information,+49 (0)30 2084983 50<br/>hello@spryker.com,en_US
invoice.company.contact.information,+49 (0)30 2084983 50<br/>hello@spryker.com,de_DE
DummyPaymentCreditCard,Credit Card,en_US
DummyPaymentCreditCard,Kreditkarte,de_DE
payment.dummy-payment.credit-card,Pay with the following credit card:,en_US
payment.dummy-payment.credit-card,Mit der folgenden Kreditkarte bezahlen:,de_DE
dummyPaymentCreditCard.card_type,Card Type,en_US
dummyPaymentCreditCard.card_type,Kartentyp,de_DE
dummyPaymentCreditCard.card_number,Card Number,en_US
dummyPaymentCreditCard.card_number,Nummer,de_DE
dummyPaymentCreditCard.name_on_card,Name on the Card,en_US
dummyPaymentCreditCard.name_on_card,Name auf der Karte,de_DE
dummyPaymentCreditCard.card_expires,Expiry Date,en_US
dummyPaymentCreditCard.card_expires,Gültig bis,de_DE
dummyPaymentCreditCard.card_security_code,CVC,en_US
dummyPaymentCreditCard.card_security_code,CVC,de_DE
dummyPaymentCreditCard.hidden_numbers,*********,en_US
dummyPaymentCreditCard.hidden_numbers,*********,de_DE
DummyPaymentInvoice,Invoice,en_US
DummyPaymentInvoice,Zahlung bei Abholung (nur Kartenzahlung möglich),de_DE
invoice,Invoice,en_US
invoice,Auf Rechnung,de_DE
dummyPaymentInvoice.invoice,Pay with invoice:,en_US
dummyPaymentInvoice.invoice,Auf Rechnung bezahlen:,de_DE
dummyPaymentInvoice.date_of_birth,Date of Birth,en_US
dummyPaymentInvoice.date_of_birth,Geburtsdatum,de_DE
cart.item.item_price,Item price,en_US
cart.item.item_price,Stückpreis,de_DE
cart.item.item_total,Item total,en_US
cart.item.item_total,Artikel Gesamt,de_DE
cart.shipping,Shipping,en_US
cart.shipping,Service,de_DE
product_review.product_ratings,Product Ratings,en_US
product_review.product_ratings,Bewertungen,de_DE
product_review.product_reviews,Product Reviews,en_US
product_review.product_reviews,Rezensionen,de_DE
product_review.ratings_reviews,Ratings & Reviews,en_US
product_review.ratings_reviews,Bewertungen und Rezensionen,de_DE
product_review.average_ratings,Average Rating,en_US
product_review.average_ratings,Durchschnittliche Bewertung,de_DE
product_review.on,on,en_US
product_review.on,am,de_DE
product_review.summary.star,Star,en_US
product_review.summary.star,Stern,de_DE
product_review.summary.stars,Stars,en_US
product_review.summary.stars,Sterne,de_DE
product_review.summary.out_of,out of,en_US
product_review.summary.out_of,von,de_DE
product_review.summary.review,review,en_US
product_review.summary.review,Bewertung,de_DE
product_review.summary.reviews,reviews,en_US
product_review.summary.reviews,Bewertungen,de_DE
product_review.no_reviews,No review for this product yet,en_US
product_review.no_reviews,Dieses Produkt hat noch keine Bewertung,de_DE
product_review.submit.add_a_review,Write a Review,en_US
product_review.submit.add_a_review,Bewerten,de_DE
product_review.submit.rating,Rating,en_US
product_review.submit.rating,Bewertung,de_DE
product_review.submit.rating.none,No rating was selected,en_US
product_review.submit.rating.none,Es wurde keine Bewertung ausgewählt,de_DE
product_review.submit.summary,Summary,en_US
product_review.submit.summary,Überschrift,de_DE
product_review.submit.description,Description,en_US
product_review.submit.description,Rezension,de_DE
product_review.submit.nickname,Name,en_US
product_review.submit.nickname,Name,de_DE
product_review.submit.success,Product review was successfully submitted.,en_US
product_review.submit.success,Produktrezension wurde erfolgreich versendet.,de_DE
product_review.error.no_customer,Please login to access this feature.,en_US
product_review.error.no_customer,"Bitte melden Sie sich an, um Zugiff auf dieses Feature zu erhalten.",de_DE
product_review.submit.error,The review hasn't sent.,en_US
product_review.submit.error,Die Bewertung wurde nicht gesendet.,de_DE
cart.promotion.items,Promotional products,en_US
cart.promotion.items,Aktionsprodukte,de_DE
checkout.payment.provider.DummyPayment,Payment Methods,en_US
checkout.payment.provider.DummyPayment,Zahlungsarten,de_DE
cms.preview.access_denied,You are not logged in or you do not have permission to access this page.,en_US
cms.preview.access_denied,Du bist nicht eingeloggt oder hast keine Berechtigung diese Seite zu betreten.,de_DE
product-cart.validation.error.abstract-product-exists,"Product ""sku"" not found",en_US
product-cart.validation.error.abstract-product-exists,"Produkt ""sku"" nicht gefunden",de_DE
product-cart.validation.error.concrete-product-exists,"Product ""sku"" not found",en_US
product-cart.validation.error.concrete-product-exists,"Produkt ""sku"" nicht gefunden",de_DE
cart.item.option.pre.check.validation.error.exists,"You can not reorder the product %name% directly, please add it to your cart separately.",en_US
cart.item.option.pre.check.validation.error.exists,"Sie können das Produkt %name% nicht direkt nachbestellen, füge es bitte separat in deinen Einkaufsliste.",de_DE
product-cart.validation.error.product-option-value-price-exists,"Product option price not found for product '%sku%'.",en_US
product-cart.validation.error.product-option-value-price-exists,"Produktoptionspreis nicht gefunden für Produkt '%sku%'.",de_DE
product-cart.validation.error.concrete-product-inactive,"Product %sku% is not active.",en_US
product-cart.validation.error.concrete-product-inactive,"Produkt %sku% ist nicht aktiv.",de_DE
product-cart.info.concrete-product-inactive.removed,"Inactive item %sku% was removed from your shopping cart.",en_US
product-cart.info.concrete-product-inactive.removed,"Der inaktive Artikel %sku% wurde aus deinem Einkaufsliste entfernt.",de_DE
product.filter.label,Label,en_US
product.filter.label,Label,de_DE
product.filter.price-default-chf-gross_mode,Preis,de_DE
product.filter.price-default-chf-gross_mode,Price,en_US
product.filter.price-default-chf-net_mode,Preis,de_DE
product.filter.price-default-chf-net_mode,Price,en_US
product.filter.price-default-eur-net_mode,Preis,de_DE
product.filter.price-default-eur-net_mode,Price,en_US
product.filter.price-default-eur-gross_mode,Preis,de_DE
product.filter.price-default-eur-gross_mode,Price,en_US
cart.pre.check.product_discontinued,"Product '%name%' is discontinued, please choose an alternative one.",en_US
cart.pre.check.product_discontinued,"Produkt '%name%' ist nicht mehr verfügbar, bitte wählen Sie eine Alternative.",de_DE
replacement_for_widget.replacement_for,Replacement for,en_US
replacement_for_widget.replacement_for,Ersatz für,de_DE
product_alternative_widget.product_alternative,Alternative products,en_US
product_alternative_widget.product_alternative,Alternative Produkte,de_DE
product_alternative_widget.add_to_shopping_list,Add to shopping list,en_US
product_alternative_widget.add_to_shopping_list,Auf die Merkliste,de_DE
product_alternative_widget.add_to_wishlist,Add to Wishlist,en_US
product_alternative_widget.add_to_wishlist,Zur Merkzettel hinzufügen,de_DE
product_alternative_widget.alternative_for,Alternative for name,en_US
product_alternative_widget.alternative_for,Alternative für name,de_DE
product_alternative_widget.product_status.discontinued,Discontinued,en_US
product_alternative_widget.product_status.discontinued,Abgesetzt,de_DE
product_alternative_widget.show_all,Show all,en_US
product_alternative_widget.show_all,Zeige alles,de_DE
product_alternative_widget.not_applicable,N/A,en_US
product_alternative_widget.not_applicable,N/A,de_DE
product_discontinued_widget.note,Note,en_US
product_discontinued_widget.note,Notiz,de_DE
product_discontinued.super_attribute_discontinued,Discontinued,en_US
product_discontinued.super_attribute_discontinued,Abgesetzt,de_DE
price.mode.gross_mode,Gross prices,en_US
price.mode.gross_mode,Bruttopreise,de_DE
price.mode.net_mode,Net prices,en_US
price.mode.net_mode,Nettopreise,de_DE
page.detail.volume_price.quantity,Quantity,en_US
page.detail.volume_price.quantity,Anzahl,de_DE
page.detail.volume_price.price,Price,en_US
page.detail.volume_price.price,Preis,de_DE
cart.pre.check.price.failed,"Price in selected currency not found for product with sku '%sku%'. Please change the currency or remove product from order.",en_US
cart.pre.check.price.failed,"Der Preis in der ausgewählten Währung wurde für das Produkt mit sku '%sku%' nicht gefunden. Bitte ändere die Währung oder entferne das Produkt aus der Wunscheinkauf.",de_DE
price.mode.switch.error,"Can't switch price mode when there are items in the cart.",en_US
price.mode.switch.error,"Preismodus kann nicht geändert werden, wenn sich Artikel im Einkaufsliste befinden.",de_DE
price-cart-connector.info.concrete-product-without-price.removed,"Item %sku% without price was removed from your shopping cart.",en_US
price-cart-connector.info.concrete-product-without-price.removed,"Artikel% sku% ohne Preis wurde aus deinem Einkaufsliste entfernt.",de_DE
cart.pre.check.shipment.failed,"Can't apply these changes. The shipment method not found. Please select another shipment method.",en_US
cart.pre.check.shipment.failed,"Diese Änderungen können nicht angewendet werden. Die Versandart wurde nicht gefunden. Bitte wähle eine andere Versandart.",de_DE
catalog.view.mode.grid,Grid,en_US
catalog.view.mode.grid,Gitter,de_DE
catalog.view.mode.list,List,en_US
catalog.view.mode.list,Liste,de_DE
cart.quantity.adjusted,Requested item quantity was adjusted as far as selected quantity is not available.,en_US
cart.quantity.adjusted,"Die angeforderte Artikelmenge wurde angepasst, soweit die ausgewählte Menge nicht verfügbar ist.",de_DE
catalog.sale,Sale,en_US
catalog.sale,Sale,de_DE
catalog.new,New,en_US
catalog.new,Neu,de_DE
catalog.view.product.info,More Info,en_US
catalog.view.product.info,Produktdetails,de_DE
company.account.page-title,My Company,en_US
company.account.page-title,Meine Firma,de_DE
company.account.name,Company Name,en_US
company.account.name,Name der Firma,de_DE
company.account,Company Account,en_US
company.account,Firmenkonto,de_DE
company.account.address.edit,Edit,en_US
company.account.address.edit,Adresse bearbeiten,de_DE
company.account.address.delete,Delete,en_US
company.account.address.delete,Löschen,de_DE
company.account.shipping_address,Default Shipping Address,en_US
company.account.shipping_address,Standard Lieferadresse,de_DE
